K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0018898,1.5307,0.5,1.2756,0.0083984,0.020924,0.97022,1.5307,0.5,1.2756,0.0012184,-8.05E-05,-0.00040824,0.0010004,-0.00057218,0.0015609,,0.0302368,-0.00653184
0.0017978,1.539,0.5,1.2756,0.0076628,0.0239,0.96816,1.539,0.5,1.2756,0.0011435,-0.00015247,-0.00042248,0.00099254,-0.00057317,0.0014596,,0.0287648,-0.00675968
0.0016257,1.5472,0.5,1.2756,0.0069346,0.027362,0.96741,1.5472,0.5,1.2756,0.0010638,-0.00017786,-0.00036784,0.00098496,-0.00054074,0.0012026,,0.0260112,-0.00588544
0.0015041,1.5555,0.5,1.2756,0.0062674,0.030821,0.96653,1.5555,0.5,1.2756,0.00099716,-0.00016401,-0.00026384,0.00099994,-0.00049107,0.001011,,0.0240656,-0.00422144
0.0014503,1.5637,0.5,1.2756,0.0058432,0.033674,0.96467,1.5637,0.5,1.2756,0.00094381,-0.00013036,-0.00016769,0.0010295,-0.00042546,0.0009274,,0.0232048,-0.00268304
0.0014164,1.572,0.5,1.2756,0.0057724,0.035553,0.96272,1.572,0.5,1.2756,0.0008993,-8.45E-05,-0.00011085,0.0010479,-0.00030485,0.00088559,,0.0226624,-0.0017736
0.0013832,1.5802,0.5,1.2756,0.0061406,0.036733,0.96163,1.5802,0.5,1.2756,0.00086385,-3.09E-05,-9.16E-05,0.0010634,-0.00014714,0.0008391,,0.0221312,-0.00146632
0.0013442,1.5885,0.5,1.2756,0.0070722,0.037195,0.96147,1.5885,0.5,1.2756,0.0008406,2.17E-05,-8.03E-05,0.0010835,-4.52E-05,0.00076425,,0.0215072,-0.001285488
0.001329,1.5968,0.5,1.2756,0.0085667,0.036524,0.96187,1.5968,0.5,1.2756,0.00083112,6.24E-05,-5.82E-05,0.001088,-3.57E-05,0.00073894,,0.021264,-0.000930832
0.0013845,1.605,0.5,1.2756,0.010431,0.034762,0.96281,1.605,0.5,1.2756,0.00083695,8.18E-05,-3.25E-05,0.0010621,-0.00011136,0.00087,,0.022152,-0.0005196
0.001496,1.6133,0.5,1.2756,0.012402,0.032245,0.96514,1.6133,0.5,1.2756,0.00085777,7.45E-05,-8.23E-06,0.0010242,-0.00026273,0.00111,,0.023936,-0.000131629
0.001588,1.6215,0.5,1.2756,0.014302,0.029106,0.9693,1.6215,0.5,1.2756,0.00088409,5.05E-05,8.59E-06,0.0010013,-0.00043826,0.0012905,,0.025408,0.000137502
0.0016224,1.6298,0.5,1.2756,0.016086,0.025401,0.97419,1.6298,0.5,1.2756,0.00090611,2.60E-05,-4.87E-07,0.00098788,-0.00057209,0.0013508,,0.0259584,-7.78912E-06
0.0016151,1.638,0.5,1.2756,0.017654,0.021285,0.97848,1.638,0.5,1.2756,0.00092509,2.08E-06,-4.43E-05,0.00095352,-0.00063532,0.0013516,,0.0258416,-0.000709216
0.0015898,1.6463,0.5,1.2756,0.018752,0.017087,0.98153,1.6463,0.5,1.2756,0.0009417,-2.73E-05,-9.36E-05,0.00089897,-0.00062992,0.001339,,0.0254368,-0.001497904
0.001537,1.6545,0.5,1.2756,0.019121,0.013276,0.98378,1.6545,0.5,1.2756,0.00094672,-6.34E-05,-0.00013282,0.00084351,-0.0005553,0.0012837,,0.024592,-0.00212512
0.0014511,1.6628,0.5,1.2756,0.018647,0.010143,0.98528,1.6628,0.5,1.2756,0.0009318,-0.00010797,-0.00015878,0.00079221,-0.00043146,0.0011783,,0.0232176,-0.00254048
0.0031701,0.83719,0.5,1.3137,-0.021666,-0.026267,1.0417,0.83719,0.5,1.3137,0.0017736,-0.00060397,0.00090904,0.0025333,-0.0014041,0.0020333,,0.0507216,0.01454464
0.0030569,0.84544,0.5,1.3137,-0.019316,-0.024961,1.0405,0.84544,0.5,1.3137,0.0018424,-0.000412,0.00085811,0.0023598,-0.0012741,0.0019116,,0.0489104,0.01372976
0.0029108,0.8537,0.5,1.3137,-0.017253,-0.023797,1.0393,0.8537,0.5,1.3137,0.0019404,-0.00024913,0.00079881,0.0021033,-0.0010842,0.001778,,0.0465728,0.01278096
0.0027475,0.86196,0.5,1.3137,-0.015653,-0.022784,1.0383,0.86196,0.5,1.3137,0.002053,-0.00012139,0.00075209,0.0018022,-0.00088707,0.0016398,,0.04396,0.01203344
0.0026114,0.87021,0.5,1.3137,-0.014423,-0.021642,1.0376,0.87021,0.5,1.3137,0.0021547,-2.03E-05,0.00071152,0.0015604,-0.00071767,0.0015078,,0.0417824,0.01138432
0.0025142,0.87847,0.5,1.3137,-0.013372,-0.020058,1.0371,0.87847,0.5,1.3137,0.0022193,6.48E-05,0.00068087,0.0014324,-0.00058763,0.0013766,,0.0402272,0.01089392
0.0024295,0.88672,0.5,1.3137,-0.012462,-0.017987,1.0379,0.88672,0.5,1.3137,0.0022335,0.0001256,0.00066465,0.0013987,-0.00048093,0.0012269,,0.038872,0.0106344
0.0023397,0.89498,0.5,1.3137,-0.01179,-0.015501,1.0407,0.89498,0.5,1.3137,0.0022037,0.00014707,0.00064872,0.001387,-0.00038168,0.0010888,,0.0374352,0.01037952
0.0022659,0.90324,0.5,1.3137,-0.011363,-0.012938,1.0445,0.90324,0.5,1.3137,0.0021511,0.0001402,0.00061388,0.0013435,-0.00031142,0.0010372,,0.0362544,0.00982208
0.002215,0.91149,0.5,1.3137,-0.011046,-0.011053,1.0477,0.91149,0.5,1.3137,0.0020975,0.00014284,0.00055346,0.001268,-0.0002856,0.0010644,,0.03544,0.00885536
