K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.10096,1.7289,0.5,6.275,-0.080939,0.034135,0.66858,1.7289,0.5,6.275,0.047191,0.011972,-0.038002,0.049388,-0.014751,0.10534,,1.61536,-0.608032
0.085702,1.7371,0.5,6.275,-0.067124,-0.0030211,0.79483,1.7371,0.5,6.275,0.039772,0.0067424,-0.033529,0.035888,-0.0065931,0.095744,,1.371232,-0.536464
0.067757,1.7454,0.5,6.275,-0.049734,-0.030985,0.90728,1.7454,0.5,6.275,0.032598,0.0027925,-0.027,0.025776,-0.00090393,0.077139,,1.084112,-0.432
0.049117,1.7536,0.5,6.275,-0.030778,-0.047646,0.99812,1.7536,0.5,6.275,0.025804,0.00049529,-0.019367,0.018363,0.00070975,0.054068,,0.785872,-0.309872
0.033314,1.7619,0.5,6.275,-0.012587,-0.054267,1.0605,1.7619,0.5,6.275,0.019614,-0.00037287,-0.012139,0.012847,-0.00043349,0.034167,,0.533024,-0.194224
0.022448,1.7701,0.5,6.275,0.0030053,-0.056154,1.0954,1.7701,0.5,6.275,0.01441,-0.00066079,-0.0064999,0.0088749,-0.0015427,0.021612,,0.359168,-0.1039984
0.015352,1.7784,0.5,6.275,0.015348,-0.056175,1.1099,1.7784,0.5,6.275,0.01035,-0.00092376,-0.0029963,0.0061649,-0.0017824,0.01419,,0.245632,-0.0479408
0.010655,1.7866,0.5,6.275,0.024674,-0.055712,1.1127,1.7866,0.5,6.275,0.0073624,-0.0010215,-0.0012001,0.0043902,-0.0014129,0.0095568,,0.17048,-0.0192016
0.0075225,1.7949,0.5,6.275,0.031689,-0.05493,1.111,1.7949,0.5,6.275,0.0052656,-0.00097047,-0.00046145,0.0031796,-0.0010013,0.0065997,,0.12036,-0.0073832
0.0054991,1.8032,0.5,6.275,0.03709,-0.053541,1.1082,1.8032,0.5,6.275,0.0038643,-0.00081127,-0.00021927,0.0023218,-0.00080648,0.0048121,,0.0879856,-0.00350832
0.0041853,1.8114,0.5,6.275,0.04128,-0.051403,1.1043,1.8114,0.5,6.275,0.0029581,-0.00062756,-0.00010654,0.0017013,-0.00065583,0.0037112,,0.0669648,-0.00170464
0.0032902,1.8197,0.5,6.275,0.044377,-0.049069,1.0994,1.8197,0.5,6.275,0.0023581,-0.00046263,-4.22E-05,0.0012546,-0.00048995,0.0029677,,0.0526432,-0.000675568
0.0026576,1.8279,0.5,6.275,0.046476,-0.04767,1.0951,1.8279,0.5,6.275,0.0019525,-0.00032595,3.36E-06,0.00095975,-0.0003391,0.002403,,0.0425216,0.000053728
0.0021926,1.8362,0.5,6.275,0.047815,-0.047348,1.0925,1.8362,0.5,6.275,0.0016676,-0.0002255,-5.93E-07,0.00078834,-0.0002152,0.0019291,,0.0350816,-9.48528E-06
0.001869,1.8446,0.5,6.275,0.048702,-0.0474,1.0915,1.8446,0.5,6.275,0.0014572,-0.00016438,-1.18E-05,0.00069168,-0.00010839,0.0015892,,0.029904,-0.000188448
0.0016496,1.8534,0.5,6.275,0.049369,-0.047085,1.092,1.8534,0.5,6.275,0.0012949,-0.00014839,2.40E-05,0.00066765,-4.02E-05,0.0013368,,0.0263936,0.000384592
0.0015088,1.8626,0.5,6.275,0.049912,-0.04662,1.0934,1.8626,0.5,6.275,0.0011694,-0.00015544,8.25E-05,0.00068717,-4.46E-05,0.001161,,0.0241408,0.001319648
0.0014527,1.8723,0.5,6.275,0.050379,-0.046006,1.0959,1.8723,0.5,6.275,0.0010702,-0.00017579,0.00018067,0.00071402,-0.00017262,0.0011212,,0.0232432,0.00289072
0.0014572,1.8824,0.5,6.275,0.050965,-0.044643,1.0967,1.8824,0.5,6.275,0.0009858,-0.00018276,0.00026634,0.00075915,-0.00034857,0.0011695,,0.0233152,0.00426144
0.0014395,1.8931,0.5,6.275,0.051664,-0.0431,1.0954,1.8931,0.5,6.275,0.00090453,-0.00014462,0.00024742,0.00079971,-0.00041467,0.0011747,,0.023032,0.00395872
0.0013721,1.9042,0.5,6.275,0.052151,-0.043361,1.0935,1.9042,0.5,6.275,0.00082334,-9.35E-05,0.00015078,0.00079226,-0.00036833,0.0011286,,0.0219536,0.00241248
0.0013864,1.9159,0.5,6.275,0.052716,-0.044289,1.0893,1.9159,0.5,6.275,0.00078302,-3.76E-05,0.00013646,0.00075526,-0.0002405,0.0012345,,0.0221824,0.00218336
0.0016627,1.9282,0.5,6.275,0.053957,-0.042042,1.0836,1.9282,0.5,6.275,0.00081665,2.35E-05,0.00016528,0.00073221,-0.00023353,0.0017765,,0.0266032,0.00264448
