K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.065713,1.5968,0.5,6.2583,0.06404,0.18639,-0.091696,1.5968,0.5,6.2583,0.04795,-0.013156,0.018087,0.035188,-0.0024689,0.048287,,1.051408,0.289392
0.06093,1.605,0.5,6.2583,0.045439,0.2167,-0.13412,1.605,0.5,6.2583,0.046079,-0.012209,0.014646,0.034857,-0.0018581,0.040924,,0.97488,0.234336
0.057288,1.6133,0.5,6.2583,0.030111,0.2455,-0.16097,1.6133,0.5,6.2583,0.043838,-0.011041,0.010949,0.036553,-0.00042212,0.034185,,0.916608,0.175184
0.05562,1.6215,0.5,6.2583,0.019322,0.2798,-0.17776,1.6215,0.5,6.2583,0.041705,-0.00991,0.0076968,0.0391,0.0012663,0.030434,,0.88992,0.1231488
0.055391,1.6298,0.5,6.2583,0.011746,0.31756,-0.18908,1.6298,0.5,6.2583,0.040602,-0.0081195,0.0051643,0.040575,0.0014664,0.029605,,0.886256,0.0826288
0.056588,1.638,0.5,6.2583,0.003947,0.349,-0.19215,1.638,0.5,6.2583,0.040721,-0.0052154,0.0030604,0.041754,0.0014534,0.030701,,0.905408,0.0489664
0.059356,1.6463,0.5,6.2583,-0.0049393,0.36708,-0.18499,1.6463,0.5,6.2583,0.041488,-0.0018369,5.46E-05,0.045084,0.0027824,0.03214,,0.949696,0.00087368
0.063872,1.6545,0.5,6.2583,-0.01346,0.37582,-0.16704,1.6545,0.5,6.2583,0.043497,0.002037,-0.0042323,0.05056,0.0040415,0.033688,,1.021952,-0.0677168
0.071623,1.6628,0.5,6.2583,-0.022199,0.37227,-0.14307,1.6628,0.5,6.2583,0.047177,0.006076,-0.0089239,0.058309,0.0033281,0.03776,,1.145968,-0.1427824
0.0088856,0.83719,0.5,6.2666,-0.13406,0.050647,1.0676,0.83719,0.5,6.2666,0.0059383,0.0010755,-0.00083055,0.0025184,-0.00055446,0.0093145,,0.1421696,-0.0132888
0.0069612,0.84544,0.5,6.2666,-0.13077,0.0458,1.0802,0.84544,0.5,6.2666,0.0049278,0.0007034,0.00026579,0.001973,-0.00059689,0.0070216,,0.1113792,0.00425264
0.0054747,0.8537,0.5,6.2666,-0.1275,0.042493,1.0855,0.8537,0.5,6.2666,0.0041065,0.0004545,0.00093511,0.0017086,-0.00047583,0.0051343,,0.0875952,0.01496176
0.0044181,0.86196,0.5,6.2666,-0.12426,0.039892,1.0963,0.86196,0.5,6.2666,0.0035184,0.00036137,0.0010534,0.0015954,-0.00059523,0.0037223,,0.0706896,0.0168544
0.0039046,0.87021,0.5,6.2666,-0.12077,0.03792,1.0947,0.87021,0.5,6.2666,0.0030457,0.00030081,0.0013963,0.0015181,-0.00056971,0.0032454,,0.0624736,0.0223408
0.0035658,0.87847,0.5,6.2666,-0.11756,0.036256,1.0986,0.87847,0.5,6.2666,0.0027176,0.00024282,0.0013261,0.00151,-0.00053136,0.002904,,0.0570528,0.0212176
0.0034146,0.88672,0.5,6.2666,-0.11443,0.034271,1.1012,0.88672,0.5,6.2666,0.0024759,0.00017087,0.0013539,0.0015081,-0.00058783,0.0028452,,0.0546336,0.0216624
0.0033449,0.89498,0.5,6.2666,-0.11098,0.03213,1.098,0.89498,0.5,6.2666,0.0022914,9.64E-05,0.0014088,0.0015043,-0.00057087,0.0028941,,0.0535184,0.0225408
0.0032146,0.90324,0.5,6.2666,-0.10748,0.029322,1.0991,0.90324,0.5,6.2666,0.0021619,7.47E-05,0.0012805,0.0014989,-0.00056723,0.0027684,,0.0514336,0.020488
0.003165,0.91149,0.5,6.2666,-0.10377,0.02632,1.0953,0.91149,0.5,6.2666,0.0020628,7.43E-05,0.0012606,0.0014971,-0.00050651,0.0027703,,0.05064,0.0201696
0.0030078,0.91975,0.5,6.2666,-0.10001,0.023724,1.095,0.91975,0.5,6.2666,0.0019963,0.00010151,0.0011262,0.0015024,-0.00043703,0.0025169,,0.0481248,0.0180192
0.0029339,0.92801,0.5,6.2666,-0.096285,0.021668,1.0946,0.92801,0.5,6.2666,0.0019515,0.00014235,0.0011137,0.0015261,-0.00042357,0.0023903,,0.0469424,0.0178192
0.0029145,0.93626,0.5,6.2666,-0.092433,0.020256,1.0939,0.93626,0.5,6.2666,0.001923,0.00015861,0.0011275,0.0015625,-0.00044401,0.0023434,,0.046632,0.01804
0.0029667,0.94452,0.5,6.2666,-0.088524,0.019551,1.0927,0.94452,0.5,6.2666,0.0019135,0.0001651,0.0011535,0.0016083,-0.0005021,0.0024116,,0.0474672,0.018456
0.0030459,0.95277,0.5,6.2666,-0.084646,0.019179,1.092,0.95277,0.5,6.2666,0.0019307,0.00016816,0.0011691,0.0016554,-0.0005764,0.0025057,,0.0487344,0.0187056
0.0031437,0.96103,0.5,6.2666,-0.080899,0.019142,1.0904,0.96103,0.5,6.2666,0.0019649,0.00017538,0.0011988,0.0017005,-0.00064564,0.002622,,0.0502992,0.0191808
0.0032311,0.96929,0.5,6.2666,-0.077556,0.019393,1.0887,0.96929,0.5,6.2666,0.0020025,0.00020571,0.001237,0.0017312,-0.00069579,0.0027285,,0.0516976,0.019792
0.0032728,0.97754,0.5,6.2666,-0.074803,0.019635,1.0875,0.97754,0.5,6.2666,0.0020475,0.0002367,0.0012668,0.0017584,-0.00072544,0.0027398,,0.0523648,0.0202688
0.003306,0.9858,0.5,6.2666,-0.072536,0.020075,1.0863,0.9858,0.5,6.2666,0.0020955,0.00026351,0.0013046,0.0018148,-0.00072807,0.0027017,,0.052896,0.0208736
0.0033635,0.99405,0.5,6.2666,-0.070628,0.020709,1.0841,0.99405,0.5,6.2666,0.0021415,0.00031539,0.0013362,0.0019549,-0.000686,0.0026306,,0.053816,0.0213792
0.0034745,1.0023,0.5,6.2666,-0.069027,0.020955,1.0815,1.0023,0.5,6.2666,0.0021953,0.0003754,0.0013345,0.0022014,-0.000625,0.0025523,,0.055592,0.021352
0.0036451,1.0106,0.5,6.2666,-0.067681,0.0206,1.078,1.0106,0.5,6.2666,0.0022604,0.00043691,0.0013088,0.0025334,-0.00060296,0.0024964,,0.0583216,0.0209408
0.0038411,1.0188,0.5,6.2666,-0.066553,0.019646,1.0745,1.0188,0.5,6.2666,0.0023418,0.00050548,0.001242,0.0029166,-0.00067058,0.0024238,,0.0614576,0.019872
0.0040242,1.0271,0.5,6.2666,-0.06547,0.018745,1.0707,1.0271,0.5,6.2666,0.002437,0.00056188,0.001153,0.0032591,-0.00075369,0.0023522,,0.0643872,0.018448
0.0041425,1.0353,0.5,6.2666,-0.064354,0.018651,1.067,1.0353,0.5,6.2666,0.0025293,0.00060446,0.0010477,0.0034696,-0.00079,0.0022862,,0.06628,0.0167632
0.0041528,1.0436,0.5,6.2666,-0.063375,0.019474,1.064,1.0436,0.5,6.2666,0.0026166,0.0006203,0.00093252,0.003516,-0.00077167,0.002173,,0.0664448,0.01492032
0.0040607,1.0518,0.5,6.2666,-0.062747,0.020875,1.061,1.0518,0.5,6.2666,0.002697,0.00058875,0.00080738,0.0034005,-0.00069143,0.002024,,0.0649712,0.01291808
0.0039412,1.0601,0.5,6.2666,-0.062543,0.022433,1.0579,1.0601,0.5,6.2666,0.0027553,0.00051233,0.0006816,0.0031573,-0.0006009,0.0019698,,0.0630592,0.0109056
0.0038456,1.0684,0.5,6.2666,-0.06272,0.024108,1.0544,1.0684,0.5,6.2666,0.0027907,0.00041302,0.00060164,0.0028372,-0.00054211,0.0020632,,0.0615296,0.00962624
0.0037346,1.0766,0.5,6.2666,-0.06313,0.025717,1.0511,1.0766,0.5,6.2666,0.0028143,0.00032352,0.00058267,0.0024909,-0.00049784,0.002164,,0.0597536,0.00932272
0.0035734,1.0849,0.5,6.2666,-0.063521,0.027126,1.0484,1.0849,0.5,6.2666,0.0028272,0.00026672,0.00062634,0.0021733,-0.0004271,0.0021463,,0.0571744,0.01002144
0.0034082,1.0931,0.5,6.2666,-0.063545,0.028367,1.0463,1.0931,0.5,6.2666,0.0028288,0.00025287,0.00069207,0.0019329,-0.00034766,0.0020547,,0.0545312,0.01107312
0.0033128,1.1014,0.5,6.2666,-0.063094,0.029329,1.045,1.1014,0.5,6.2666,0.0028228,0.0002647,0.00073983,0.0017645,-0.00027267,0.0020383,,0.0530048,0.01183728
0.0032832,1.1096,0.5,6.2666,-0.06215,0.029776,1.0451,1.1096,0.5,6.2666,0.0028059,0.00027545,0.00077923,0.0016266,-0.00020713,0.002134,,0.0525312,0.01246768
0.0032909,1.1179,0.5,6.2666,-0.060691,0.029878,1.0464,1.1179,0.5,6.2666,0.002785,0.000288,0.0008,0.0015167,-0.00015718,0.0022802,,0.0526544,0.0128
0.0033363,1.1262,0.5,6.2666,-0.058725,0.029634,1.0496,1.1262,0.5,6.2666,0.0027829,0.00028427,0.00078872,0.0014567,-0.00014846,0.0024331,,0.0533808,0.01261952
0.0034039,1.1344,0.5,6.2666,-0.056229,0.028894,1.0543,1.1344,0.5,6.2666,0.002802,0.00027003,0.00076807,0.001441,-0.00016834,0.0025648,,0.0544624,0.01228912
0.0034865,1.1427,0.5,6.2666,-0.05298,0.027482,1.0603,1.1427,0.5,6.2666,0.0028215,0.00025534,0.00077474,0.0014327,-0.00018965,0.0027188,,0.055784,0.01239584
0.0035476,1.1509,0.5,6.2666,-0.048764,0.02565,1.0681,1.1509,0.5,6.2666,0.0028102,0.0002489,0.00079713,0.0014371,-0.00020983,0.0028479,,0.0567616,0.01275408
