"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.023794,0.88672,0.5,6.2666,-0.12698,-0.0023407,0.25192,0.88672,0.5,6.2666,0.01596,-0.0038486,0.0015396,0.007062,0.0018807,0.024567
0.021945,0.89498,0.5,6.2666,-0.12165,0.00070533,0.24488,0.89498,0.5,6.2666,0.014197,-0.0034817,0.0014684,0.0070176,0.0020756,0.022675
0.02033,0.90324,0.5,6.2666,-0.11704,0.0034542,0.24001,0.90324,0.5,6.2666,0.012763,-0.0030476,0.0014859,0.0070807,0.0020744,0.020816
0.018935,0.91149,0.5,6.2666,-0.11279,0.0052018,0.23518,0.91149,0.5,6.2666,0.011443,-0.0025784,0.0015619,0.0070906,0.0020521,0.019337
0.017761,0.91975,0.5,6.2666,-0.10815,0.0053553,0.22826,0.91975,0.5,6.2666,0.010256,-0.0020974,0.0015087,0.0070149,0.0020212,0.01825
0.016611,0.92801,0.5,6.2666,-0.10318,0.0045033,0.22048,0.92801,0.5,6.2666,0.0091779,-0.0017129,0.0012571,0.0068728,0.0021542,0.017172
0.015603,0.93626,0.5,6.2666,-0.097902,0.003371,0.21326,0.93626,0.5,6.2666,0.0082424,-0.001445,0.0010444,0.0067593,0.00231,0.016203
0.014779,0.94452,0.5,6.2666,-0.092719,0.0038865,0.20758,0.94452,0.5,6.2666,0.0074414,-0.0011805,0.00083615,0.0066069,0.00246,0.01551
0.01421,0.95277,0.5,6.2666,-0.087853,0.0056848,0.20303,0.95277,0.5,6.2666,0.0067159,-0.00086871,0.00067,0.0064736,0.0026477,0.01523
0.01366,0.96103,0.5,6.2666,-0.083304,0.0072733,0.19986,0.96103,0.5,6.2666,0.0060437,-0.00060756,0.00055335,0.0062938,0.0028774,0.014982
0.013135,0.96929,0.5,6.2666,-0.078498,0.0073262,0.19677,0.96929,0.5,6.2666,0.0054768,-0.00044381,0.00059193,0.0061637,0.0031038,0.014631
0.012745,0.97754,0.5,6.2666,-0.073369,0.006449,0.19303,0.97754,0.5,6.2666,0.0050481,-0.00034763,0.00068454,0.0060626,0.003233,0.014379
0.012362,0.9858,0.5,6.2666,-0.068685,0.0058865,0.19024,0.9858,0.5,6.2666,0.0047238,-0.0002098,0.00076801,0.005867,0.0033249,0.014133
0.012009,0.99405,0.5,6.2666,-0.064476,0.0054247,0.18721,0.99405,0.5,6.2666,0.0044421,-5.6996e-05,0.00077356,0.0057502,0.0033927,0.013826
0.011661,1.0023,0.5,6.2666,-0.060222,0.0048798,0.18314,1.0023,0.5,6.2666,0.0041835,8.1861e-05,0.00073135,0.0057012,0.003408,0.013437
0.011268,1.0106,0.5,6.2666,-0.055877,0.0045423,0.17814,1.0106,0.5,6.2666,0.003987,0.0002131,0.00076204,0.005614,0.0034011,0.012935
0.010865,1.0188,0.5,6.2666,-0.051879,0.0048141,0.17334,1.0188,0.5,6.2666,0.0038682,0.00030479,0.00089119,0.0055394,0.0032763,0.012323
0.010491,1.0271,0.5,6.2666,-0.048282,0.0054015,0.16945,1.0271,0.5,6.2666,0.0037871,0.00036519,0.0010821,0.0054642,0.0030197,0.011731
0.010134,1.0353,0.5,6.2666,-0.04468,0.0061493,0.16594,1.0353,0.5,6.2666,0.003724,0.00045334,0.0012553,0.0054257,0.0027532,0.011118
0.0099825,1.0436,0.5,6.2666,-0.040823,0.0067224,0.16291,1.0436,0.5,6.2666,0.0037365,0.00057978,0.0013969,0.005533,0.0025746,0.010696
0.010085,1.0518,0.5,6.2666,-0.036813,0.0074346,0.16015,1.0518,0.5,6.2666,0.0038881,0.00071663,0.0014868,0.0057709,0.002566,0.010512
0.010165,1.0601,0.5,6.2666,-0.032843,0.0087233,0.15619,1.0601,0.5,6.2666,0.0041212,0.00076233,0.0015344,0.0059311,0.0026388,0.010278
0.010169,1.0684,0.5,6.2666,-0.029083,0.010025,0.15107,1.0684,0.5,6.2666,0.0043105,0.00068723,0.0015549,0.0059725,0.0026199,0.010055
0.010101,1.0766,0.5,6.2666,-0.025618,0.0098493,0.1456,1.0766,0.5,6.2666,0.0044239,0.00055942,0.0015096,0.0057597,0.0025415,0.010019
0.010006,1.0849,0.5,6.2666,-0.022236,0.0081224,0.13842,1.0849,0.5,6.2666,0.004507,0.00041792,0.0014492,0.0053691,0.0024615,0.010136
0.0099764,1.0931,0.5,6.2666,-0.018854,0.005958,0.12973,1.0931,0.5,6.2666,0.0046047,0.00032456,0.001377,0.0052548,0.0024098,0.010093
0.0099959,1.1014,0.5,6.2666,-0.015775,0.0038551,0.12279,1.1014,0.5,6.2666,0.0047152,0.00030704,0.0012815,0.0053039,0.0024317,0.0099727
0.010045,1.1096,0.5,6.2666,-0.013214,0.0029992,0.11898,1.1096,0.5,6.2666,0.0048004,0.0003709,0.001241,0.0053221,0.0025188,0.0099675
0.010112,1.1179,0.5,6.2666,-0.011328,0.0031693,0.11612,1.1179,0.5,6.2666,0.0048634,0.00046548,0.0012526,0.0053724,0.0025597,0.0099887
0.010105,1.1262,0.5,6.2666,-0.010437,0.0026778,0.11304,1.1262,0.5,6.2666,0.0048994,0.00050725,0.0012275,0.0053486,0.0024631,0.0099616
0.0098453,1.1344,0.5,6.2666,-0.010403,0.0015335,0.10986,1.1344,0.5,6.2666,0.0048362,0.00041874,0.0011185,0.0051416,0.0022717,0.0097129
0.0095328,1.1427,0.5,6.2666,-0.010259,0.00050251,0.10569,1.1427,0.5,6.2666,0.0046388,0.00032485,0.0010465,0.0047985,0.002072,0.0096283
0.009351,1.1509,0.5,6.2666,-0.0094385,0.00048446,0.10175,1.1509,0.5,6.2666,0.0043759,0.00030541,0.0010559,0.0044488,0.0018804,0.0098772
0.0091515,1.1592,0.5,6.2666,-0.0082021,0.0019073,0.10017,1.1592,0.5,6.2666,0.0041592,0.00027129,0.0011132,0.0041507,0.0017042,0.0099932
0.0089435,1.1674,0.5,6.2666,-0.0068973,0.0044235,0.10026,1.1674,0.5,6.2666,0.0040624,0.00015959,0.0012454,0.003818,0.0014932,0.010007
0.0089116,1.1757,0.5,6.2666,-0.0051771,0.007496,0.10164,1.1757,0.5,6.2666,0.0040132,3.0438e-05,0.0014538,0.00356,0.0012685,0.01025
0.0090398,1.1839,0.5,6.2666,-0.0021926,0.010035,0.10512,1.1839,0.5,6.2666,0.0038962,-9.204e-06,0.0017426,0.0034519,0.0011265,0.010731
0.0091585,1.1922,0.5,6.2666,0.0025688,0.011764,0.10942,1.1922,0.5,6.2666,0.0036378,-2.0505e-06,0.002123,0.0033464,0.0010836,0.011333
0.0090425,1.2005,0.5,6.2666,0.0098788,0.011078,0.11322,1.2005,0.5,6.2666,0.0031846,-1.5319e-05,0.0025876,0.0030252,0.00099297,0.011875
0.0084837,1.2087,0.5,6.2666,0.021656,0.0066816,0.11286,1.2087,0.5,6.2666,0.002485,-1.0743e-05,0.0030536,0.0025195,0.00078495,0.011963
0.0059764,1.217,0.5,6.2666,0.038364,0.0021619,0.10861,1.217,0.5,6.2666,0.0016777,5.381e-05,0.0027962,0.0014338,0.00052678,0.0088412
0.0021598,1.2252,0.5,6.2666,0.044668,-0.00022046,0.077041,1.2252,0.5,6.2666,0.00077374,5.1031e-05,0.001332,0.00033541,0.0002057,0.0032105
0.00024244,1.2335,0.5,6.2666,0.023409,-0.00053424,0.025331,1.2335,0.5,6.2666,0.00015468,4.5893e-06,0.00018833,3.5095e-05,1.5443e-05,0.0002951
1.9866e-05,1.2417,0.5,6.2666,0.00261,-6.2241e-12,0.0022071,1.2417,0.5,6.2666,2.7837e-05,-4.6392e-14,1.6543e-05,9.4173e-23,-3.3469e-14,1.1896e-05
1.4263e-06,1.25,0.5,6.2666,-1.6339e-17,-7.4562e-13,0.00026097,1.25,0.5,6.2666,3.7732e-33,1.8171e-28,-6.36e-20,2.3287e-23,-8.1504e-15,2.8527e-06
1.7055e-05,1.2583,0.5,6.2666,0.0025152,5.1127e-12,-0.0017619,1.2583,0.5,6.2666,2.5502e-05,3.957e-14,-1.357e-05,7.2715e-23,-2.5017e-14,8.6071e-06
0.0001928,1.2665,0.5,6.2666,0.021905,-0.0020603,-0.021341,1.2665,0.5,6.2666,0.00013356,2.6797e-06,-0.00014582,2.4072e-05,-3.2903e-06,0.00022796
0.0015495,1.2748,0.5,6.2666,0.040795,-0.0080479,-0.050342,1.2748,0.5,6.2666,0.00055173,1.3815e-05,-0.00087737,0.00016699,3.4618e-05,0.0023803
0.0043543,1.283,0.5,6.2666,0.037223,-0.016331,-0.038713,1.283,0.5,6.2666,0.0011098,0.00012419,-0.0015441,0.00067624,7.6534e-05,0.0069226
0.0070682,1.2913,0.5,6.2666,0.028028,-0.02045,-0.0019444,1.2913,0.5,6.2666,0.0016814,0.00033233,-0.0013435,0.0016009,0.00065337,0.010854
0.0089127,1.2995,0.5,6.2666,0.023468,-0.01454,0.023911,1.2995,0.5,6.2666,0.002384,0.0005154,-0.00084952,0.0025697,0.0016904,0.012872
0.009926,1.3078,0.5,6.2666,0.022324,-0.0027053,0.042538,1.3078,0.5,6.2666,0.003077,0.00065808,-0.0004929,0.003153,0.0024696,0.013622
0.010175,1.316,0.5,6.2666,0.021743,0.0077883,0.055126,1.316,0.5,6.2666,0.0036668,0.00076336,-0.00042399,0.0033819,0.0028658,0.013301
