"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.074034,1.8824,0.5,8.7909,0.17952,0.0062074,0.62677,1.8824,0.5,8.7909,0.06407,-0.01687,-0.0021765,0.036669,-0.0038637,0.047329
0.074334,1.8931,0.5,8.7909,0.17304,0.01059,0.6251,1.8931,0.5,8.7909,0.064243,-0.017869,-0.0033178,0.036284,-0.003281,0.048141
0.074552,1.9042,0.5,8.7909,0.1665,0.013809,0.62614,1.9042,0.5,8.7909,0.064242,-0.01859,-0.0051951,0.03613,-0.0032369,0.048733
0.07539,1.9159,0.5,8.7909,0.16066,0.017627,0.62835,1.9159,0.5,8.7909,0.064486,-0.018789,-0.0072359,0.036827,-0.0036235,0.049466
0.075543,1.9282,0.5,8.7909,0.15398,0.021436,0.62831,1.9282,0.5,8.7909,0.064879,-0.018598,-0.0092314,0.036335,-0.00386,0.049871
0.074677,1.941,0.5,8.7909,0.14663,0.023145,0.62944,1.941,0.5,8.7909,0.065175,-0.018349,-0.010919,0.034642,-0.0030084,0.049536
0.073673,1.9545,0.5,8.7909,0.13876,0.024976,0.63508,1.9545,0.5,8.7909,0.065309,-0.018664,-0.012797,0.033637,-0.0012164,0.048399
0.073785,1.9686,0.5,8.7909,0.12972,0.028051,0.6426,1.9686,0.5,8.7909,0.065426,-0.018886,-0.014664,0.03306,0.00029672,0.049084
0.074374,1.9833,0.5,8.7909,0.12092,0.030405,0.64979,1.9833,0.5,8.7909,0.065381,-0.019367,-0.016225,0.033065,0.0013923,0.050302
0.074669,1.9988,0.5,8.7909,0.11442,0.033022,0.65912,1.9988,0.5,8.7909,0.065094,-0.01978,-0.016629,0.033517,0.0023332,0.050727
0.075564,2.0149,0.5,8.7909,0.11033,0.034446,0.67147,2.0149,0.5,8.7909,0.065413,-0.020402,-0.016706,0.034282,0.0026244,0.051434
0.076689,2.0319,0.5,8.7909,0.10499,0.037399,0.6836,2.0319,0.5,8.7909,0.066426,-0.021136,-0.017151,0.035073,0.0027158,0.05188
0.076525,2.0496,0.5,8.7909,0.095474,0.0409,0.69164,2.0496,0.5,8.7909,0.066279,-0.020499,-0.019154,0.035112,0.0034814,0.051659
0.075302,2.0681,0.5,8.7909,0.084536,0.044255,0.70357,2.0681,0.5,8.7909,0.064544,-0.018732,-0.021978,0.034259,0.004681,0.051801
0.074004,2.0875,0.5,8.7909,0.07478,0.045089,0.72204,2.0875,0.5,8.7909,0.063413,-0.018139,-0.02316,0.034034,0.0060198,0.050561
0.072137,2.1078,0.5,8.7909,0.066641,0.043216,0.74251,2.1078,0.5,8.7909,0.063503,-0.018806,-0.023574,0.033225,0.006843,0.047545
0.071222,2.129,0.5,8.7909,0.060707,0.042194,0.76801,2.129,0.5,8.7909,0.063516,-0.01962,-0.023865,0.032724,0.0070888,0.046204
0.070645,2.1511,0.5,8.7909,0.054768,0.038362,0.79553,2.1511,0.5,8.7909,0.06284,-0.020029,-0.024046,0.031902,0.0064557,0.046548
0.067915,2.1743,0.5,8.7909,0.047641,0.033839,0.82721,2.1743,0.5,8.7909,0.061163,-0.019229,-0.023584,0.029418,0.005257,0.045248
0.064942,2.1984,0.5,8.7909,0.041729,0.030161,0.87232,2.1984,0.5,8.7909,0.058969,-0.017574,-0.022576,0.028535,0.005119,0.04238
0.061655,2.2237,0.5,8.7909,0.037144,0.023805,0.92313,2.2237,0.5,8.7909,0.056314,-0.015524,-0.021227,0.027345,0.0053307,0.03965
0.057723,2.2501,0.5,8.7909,0.032335,0.018388,0.96858,2.2501,0.5,8.7909,0.052248,-0.014086,-0.020046,0.024469,0.0053072,0.038728
0.053062,2.2776,0.5,8.7909,0.026845,0.017718,1.0088,2.2776,0.5,8.7909,0.046675,-0.011463,-0.018148,0.021107,0.0042039,0.038342
0.046287,2.3063,0.5,8.7909,0.020603,0.016887,1.0444,2.3063,0.5,8.7909,0.04024,-0.0080478,-0.014908,0.017843,0.0028476,0.034491
0.04019,2.3362,0.5,8.7909,0.014075,0.013511,1.0741,2.3362,0.5,8.7909,0.034021,-0.0063292,-0.011752,0.015372,0.0026907,0.030986
0.03552,2.3674,0.5,8.7909,0.0083153,0.0094006,1.0905,2.3674,0.5,8.7909,0.027301,-0.0054288,-0.0091192,0.013826,0.0015823,0.029913
0.031217,2.3999,0.5,8.7909,0.0045697,0.0046663,1.0927,2.3999,0.5,8.7909,0.019356,-0.0040651,-0.0062476,0.012215,-0.00044437,0.030863
0.02757,2.4338,0.5,8.7909,0.0026741,0.0038523,1.0764,2.4338,0.5,8.7909,0.011215,-0.0022817,-0.002701,0.010514,-0.0029851,0.033411
0.020517,2.4691,0.5,8.7909,0.001256,0.0054412,0.95581,2.4691,0.5,8.7909,0.0038489,-0.00086445,-0.00040753,0.0080117,-0.0040534,0.029173
0.068075,1.6711,0.5,8.805,0.26406,-0.065206,0.68814,1.6711,0.5,8.805,0.046309,-0.0090388,0.0040623,0.046814,-0.0099329,0.043028
0.067884,1.6793,0.5,8.805,0.26315,-0.063194,0.68415,1.6793,0.5,8.805,0.046319,-0.0096978,0.0033747,0.046456,-0.0098944,0.042992
0.067618,1.6876,0.5,8.805,0.26264,-0.060575,0.68132,1.6876,0.5,8.805,0.046328,-0.010233,0.0025866,0.046295,-0.0096569,0.042612
0.067388,1.6958,0.5,8.805,0.26166,-0.057919,0.67823,1.6958,0.5,8.805,0.046518,-0.010697,0.0018895,0.045993,-0.0089923,0.042264
