"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0030838,2.4691,0.5,3.8173,0.0053691,0.0055887,0.74769,2.4691,0.5,3.8173,0.00022877,0.00024029,0.00030241,0.0019549,-5.7281e-05,0.0039839
0.0016867,1.6711,0.5,3.865,0.0051966,0.010405,0.94893,1.6711,0.5,3.865,0.0013967,-0.00023586,6.297e-05,0.0010166,-0.00048075,0.00096003
0.0015561,1.6793,0.5,3.865,0.0044925,0.010782,0.95297,1.6793,0.5,3.865,0.0013015,-0.00019746,8.4664e-05,0.00096399,-0.00040174,0.00084674
0.0014579,1.6876,0.5,3.865,0.0036238,0.011406,0.95725,1.6876,0.5,3.865,0.0011894,-0.00016423,6.8541e-05,0.00094136,-0.00030187,0.00078504
0.0014136,1.6958,0.5,3.865,0.0026302,0.01235,0.96167,1.6958,0.5,3.865,0.0010798,-0.00013313,3.4731e-05,0.00095659,-0.00025151,0.00079087
0.001388,1.7041,0.5,3.865,0.0014853,0.013663,0.96617,1.7041,0.5,3.865,0.00097599,-9.6358e-05,2.3514e-05,0.00097801,-0.00024558,0.00082206
0.0013306,1.7123,0.5,3.865,0.00017736,0.014287,0.97017,1.7123,0.5,3.865,0.00088207,-6.9136e-05,3.328e-05,0.00094159,-0.00023502,0.00083748
0.0012209,1.7206,0.5,3.865,-0.0011723,0.012994,0.97291,1.7206,0.5,3.865,0.00080865,-6.7694e-05,2.3848e-05,0.0008356,-0.00020898,0.00079762
0.0011058,1.7289,0.5,3.865,-0.0024041,0.010277,0.97423,1.7289,0.5,3.865,0.00076405,-8.0861e-05,-1.1399e-05,0.00072937,-0.00020823,0.00071824
0.0010806,1.7371,0.5,3.865,-0.0034272,0.007681,0.97553,1.7371,0.5,3.865,0.0007461,-8.9254e-05,-3.819e-05,0.00068858,-0.00025827,0.00072649
0.0011775,1.7454,0.5,3.865,-0.0042583,0.0061404,0.97786,1.7454,0.5,3.865,0.0007421,-8.677e-05,-4.7485e-05,0.00070738,-0.00030059,0.0009056
0.0013271,1.7536,0.5,3.865,-0.0050431,0.0057051,0.9803,1.7536,0.5,3.865,0.000742,-7.7983e-05,-4.455e-05,0.00072774,-0.00024449,0.0011844
0.0014183,1.7619,0.5,3.865,-0.0059963,0.005776,0.98255,1.7619,0.5,3.865,0.00074663,-5.9486e-05,-3.6276e-05,0.00071392,-0.00011464,0.0013761
0.0013883,1.7701,0.5,3.865,-0.0072747,0.0052856,0.98472,1.7701,0.5,3.865,0.00075665,-2.6372e-05,-4.5336e-05,0.00068042,-2.2016e-05,0.0013395
0.0012945,1.7784,0.5,3.865,-0.0087944,0.0038105,0.98665,1.7784,0.5,3.865,0.00076046,3.9567e-06,-5.7264e-05,0.00065487,1.3321e-05,0.0011736
