"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0018849,0.63738,0.5,1.3137,-0.034597,-0.020608,1.0785,0.63738,0.5,1.3137,0.0015451,-0.00012882,0.00029408,0.0013474,-0.00032279,0.00087738
0.001865,0.64661,0.5,1.3137,-0.034799,-0.024445,1.0799,0.64661,0.5,1.3137,0.0016165,-0.00015105,0.00043236,0.0012183,-0.0002344,0.00089526
0.0018632,0.65542,0.5,1.3137,-0.034919,-0.028284,1.0815,0.65542,0.5,1.3137,0.0016962,-0.00017324,0.00057662,0.0010391,-0.00020037,0.00099108
0.0018754,0.66381,0.5,1.3137,-0.035326,-0.031133,1.0802,0.66381,0.5,1.3137,0.0017855,-0.00020343,0.000764,0.00085883,-0.00015462,0.0011065
0.0019314,0.67207,0.5,1.3137,-0.036156,-0.033288,1.0772,0.67207,0.5,1.3137,0.0018928,-0.00025764,0.00089537,0.00069744,-0.0001993,0.0012726
0.0019486,0.68032,0.5,1.3137,-0.037165,-0.035332,1.0733,0.68032,0.5,1.3137,0.0020199,-0.00031175,0.00099874,0.00054563,-0.00022949,0.0013317
0.0019241,0.68858,0.5,1.3137,-0.038332,-0.037634,1.0713,0.68858,0.5,1.3137,0.0021545,-0.0003391,0.0010362,0.0004165,-0.00024903,0.0012772
0.0019453,0.69683,0.5,1.3137,-0.039707,-0.039172,1.0695,0.69683,0.5,1.3137,0.0022849,-0.00033085,0.0010359,0.00035399,-0.00027344,0.0012518
0.0020322,0.70509,0.5,1.3137,-0.041133,-0.038771,1.0686,0.70509,0.5,1.3137,0.0024008,-0.00031667,0.0010229,0.00035941,-0.00027607,0.0013041
0.0021553,0.71335,0.5,1.3137,-0.042527,-0.036398,1.0675,0.71335,0.5,1.3137,0.0024892,-0.00032113,0.0010483,0.00041,-0.0002456,0.0014113
0.0023119,0.7216,0.5,1.3137,-0.043927,-0.033001,1.0665,0.7216,0.5,1.3137,0.002544,-0.00035368,0.0010804,0.00049305,-0.00020932,0.0015868
0.0024406,0.72986,0.5,1.3137,-0.045221,-0.029691,1.0651,0.72986,0.5,1.3137,0.0025626,-0.00042879,0.0010858,0.00059614,-0.00025618,0.0017224
0.0024899,0.73811,0.5,1.3137,-0.04612,-0.026676,1.0632,0.73811,0.5,1.3137,0.0025353,-0.00056038,0.0010773,0.00072168,-0.0003854,0.0017228
0.0024862,0.74637,0.5,1.3137,-0.046412,-0.024188,1.0619,0.74637,0.5,1.3137,0.0024619,-0.00072314,0.0010689,0.00086577,-0.00048839,0.0016447
0.0024974,0.75463,0.5,1.3137,-0.04599,-0.022456,1.0606,0.75463,0.5,1.3137,0.0023563,-0.00087407,0.0010761,0.0010153,-0.00060784,0.0016232
0.0026021,0.76288,0.5,1.3137,-0.044823,-0.021535,1.0573,0.76288,0.5,1.3137,0.002234,-0.00098484,0.0011559,0.0011782,-0.00083418,0.0017921
0.0027735,0.77114,0.5,1.3137,-0.043004,-0.02112,1.0527,0.77114,0.5,1.3137,0.0021143,-0.0010692,0.0012555,0.0013708,-0.001103,0.0020618
0.0029248,0.7794,0.5,1.3137,-0.04062,-0.021387,1.049,0.7794,0.5,1.3137,0.0020103,-0.0011367,0.0012868,0.0015928,-0.0013093,0.0022465
0.0030365,0.78765,0.5,1.3137,-0.037745,-0.022614,1.0466,0.78765,0.5,1.3137,0.0019208,-0.0011801,0.0012481,0.0018511,-0.0014423,0.0023011
0.0031454,0.79591,0.5,1.3137,-0.034587,-0.024501,1.0447,0.79591,0.5,1.3137,0.0018412,-0.0011882,0.0011649,0.0021475,-0.0015242,0.0023021
0.0032538,0.80416,0.5,1.3137,-0.031478,-0.026274,1.0426,0.80416,0.5,1.3137,0.0017719,-0.0011456,0.0010746,0.0024291,-0.0015949,0.0023065
0.0033379,0.81242,0.5,1.3137,-0.028673,-0.027233,1.0408,0.81242,0.5,1.3137,0.0017212,-0.0010431,0.0010006,0.0026179,-0.001647,0.0023367
0.0033285,0.82068,0.5,1.3137,-0.026173,-0.027242,1.0395,0.82068,0.5,1.3137,0.0016994,-0.00088894,0.00093172,0.002658,-0.0016037,0.0022997
0.0032203,0.82893,0.5,1.3137,-0.023812,-0.026481,1.0386,0.82893,0.5,1.3137,0.0017122,-0.00070813,0.0008704,0.0025636,-0.0014803,0.0021649
0.0044167,0.030909,0.5,1.3518,0.00066261,0.0087732,0.72571,0.030909,0.5,1.3518,0.00018598,0.00011844,-0.00044691,0.0021741,-0.00046675,0.0064734
0.005754,0.066184,0.5,1.3518,0.0024527,0.0095798,0.82135,0.066184,0.5,1.3518,0.0005598,0.00018398,-0.0006872,0.0021975,0.00077071,0.0087507
