"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0023418,0.19372,0.5,1.3518,-0.0067911,0.0176,0.92732,0.19372,0.5,1.3518,0.00095219,-0.00030702,-0.00067694,0.00075252,0.00072172,0.0029788
0.0018839,0.22242,0.5,1.3518,-0.0040439,0.024614,0.94071,0.22242,0.5,1.3518,0.0010694,-0.00034529,-0.00085096,0.00075128,0.00062863,0.0019471
0.0018315,0.24993,0.5,1.3518,-0.0093617,0.02071,0.94522,0.24993,0.5,1.3518,0.0011037,-0.00014855,-0.00063665,0.00069326,0.0004512,0.0018659
0.0020714,0.27629,0.5,1.3518,-0.015678,0.01164,0.94056,0.27629,0.5,1.3518,0.0010851,-5.0709e-05,-0.00063097,0.0010018,0.00057062,0.002056
0.002712,0.30154,0.5,1.3518,-0.017556,0.0092412,0.95803,0.30154,0.5,1.3518,0.0010842,-9.3927e-05,-0.00070469,0.00115,0.00088365,0.0031898
0.0030678,0.32572,0.5,1.3518,-0.018677,0.0085222,0.97398,0.32572,0.5,1.3518,0.001227,-0.00019827,-0.00067464,0.0010999,0.0010392,0.0038087
0.002891,0.34887,0.5,1.3518,-0.022293,-0.00018951,0.9918,0.34887,0.5,1.3518,0.0014629,-0.00039355,-0.00082326,0.00088294,0.00092201,0.0034362
0.0030516,0.37102,0.5,1.3518,-0.02513,-0.0061256,0.99936,0.37102,0.5,1.3518,0.001727,-0.00061262,-0.0011198,0.00098272,0.00058045,0.0033935
0.0031234,0.39221,0.5,1.3518,-0.027009,-0.0055009,1.01,0.39221,0.5,1.3518,0.0019742,-0.00070054,-0.0011576,0.0013846,0.00026153,0.002888
0.0030588,0.41248,0.5,1.3518,-0.029256,-0.0065745,1.0135,0.41248,0.5,1.3518,0.0021183,-0.00061514,-0.00089319,0.0014182,-9.8196e-05,0.0025811
0.0030059,0.43187,0.5,1.3518,-0.030427,-0.0044355,1.0207,0.43187,0.5,1.3518,0.0022219,-0.00049479,-0.00065229,0.0014939,-0.00023808,0.0022961
0.0035992,0.4504,0.5,1.3518,-0.031137,-0.0018157,1.0292,0.4504,0.5,1.3518,0.0023671,-0.00051345,-0.00021759,0.0019181,-0.0003772,0.0029132
0.0043007,0.46812,0.5,1.3518,-0.030628,-0.0027441,1.0205,0.46812,0.5,1.3518,0.0024686,-0.00072777,0.00011682,0.0021534,-0.0011055,0.0039795
0.0047359,0.48504,0.5,1.3518,-0.028105,-0.0058433,1.018,0.48504,0.5,1.3518,0.0025219,-0.00098102,-1.0069e-05,0.0023591,-0.0017138,0.0045908
0.0052717,0.50122,0.5,1.3518,-0.024987,-0.0064043,1.0121,0.50122,0.5,1.3518,0.0026031,-0.0013826,0.00013391,0.003003,-0.0019761,0.0049374
0.0057843,0.51667,0.5,1.3518,-0.021615,-0.0052886,1.0079,0.51667,0.5,1.3518,0.0026351,-0.0017712,0.00032092,0.0035949,-0.002239,0.0053385
0.0060282,0.53142,0.5,1.3518,-0.017765,-0.003149,1.0039,0.53142,0.5,1.3518,0.0025116,-0.0018342,0.00039338,0.003845,-0.002543,0.0056999
0.0057572,0.54551,0.5,1.3518,-0.013537,0.00034521,1.0027,0.54551,0.5,1.3518,0.0022715,-0.0014699,0.00025459,0.0035552,-0.0027897,0.0056877
0.0051809,0.55896,0.5,1.3518,-0.0091223,0.0035995,1.0053,0.55896,0.5,1.3518,0.002036,-0.00084213,-0.00026917,0.0028056,-0.0026233,0.0055202
0.004294,0.5718,0.5,1.3518,-0.0052783,0.0057028,1.0095,0.5718,0.5,1.3518,0.001891,-0.000344,-0.00060098,0.0020495,-0.0020364,0.0046475
0.0035805,0.58405,0.5,1.3518,-0.0025709,0.0054926,1.0193,0.58405,0.5,1.3518,0.0017958,-4.224e-05,-0.00061905,0.0016229,-0.0015647,0.0037422
0.0031009,0.59575,0.5,1.3518,-0.00049127,0.0037403,1.0303,0.59575,0.5,1.3518,0.0017033,0.00011953,-0.00051784,0.0014012,-0.0012094,0.0030972
0.0027972,0.6069,0.5,1.3518,0.0013606,0.00076701,1.0406,0.6069,0.5,1.3518,0.0016075,0.00020076,-0.00045664,0.0011816,-0.00083746,0.0028055
0.0025811,0.61755,0.5,1.3518,0.0026057,-0.0028123,1.0496,0.61755,0.5,1.3518,0.0015274,0.00021007,-0.00043792,0.0010102,-0.00048015,0.0026246
0.0022891,0.6277,0.5,1.3518,0.002795,-0.0069884,1.0557,0.6277,0.5,1.3518,0.0014339,0.00015779,-0.00038697,0.00088094,-0.00020717,0.0022633
