K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0055134,0.066184,0.5,1.3518,0.0028235,0.011176,0.81757,0.066184,0.5,1.3518,0.00060227,0.00018326,-0.00068191,0.0021946,0.00090774,0.0082299,,0.0882144,-0.01091056
0.0049715,0.10006,0.5,1.3518,0.0027274,-0.0042605,0.87189,0.10006,0.5,1.3518,0.00084104,0.00036293,-0.00021442,0.0020352,0.0019224,0.0070668,,0.079544,-0.00343072
0.0044535,0.13258,0.5,1.3518,1.00E-05,-0.01896,0.93163,0.13258,0.5,1.3518,0.00066731,0.00037128,-0.00035941,0.0017927,0.00049742,0.006447,,0.071256,-0.00575056
0.0040029,0.16379,0.5,1.3518,-0.00050033,-0.014296,0.97584,0.16379,0.5,1.3518,0.00043541,0.0001443,-0.00061847,0.0012723,-0.00066418,0.0062982,,0.0640464,-0.00989552
0.0024624,0.19372,0.5,1.3518,-0.001325,-0.011969,1.0154,0.19372,0.5,1.3518,0.00047214,0.0001413,-0.00011062,0.0009876,-0.0002668,0.003465,,0.0393984,-0.00176992
0.001741,0.22242,0.5,1.3518,-0.0036631,-0.013791,1.0364,0.22242,0.5,1.3518,0.00052635,0.00016913,0.00011839,0.00085561,0.00029307,0.0021,,0.027856,0.00189424
0.0016248,0.24993,0.5,1.3518,-0.0059138,-0.013888,1.0533,0.24993,0.5,1.3518,0.00050207,0.00012947,-3.85E-05,0.00098279,0.00014193,0.0017648,,0.0259968,-0.000616
0.0014152,0.27629,0.5,1.3518,-0.0093007,-0.015886,1.0667,0.27629,0.5,1.3518,0.00048035,6.57E-05,-0.00023499,0.0008078,8.57E-05,0.0015422,,0.0226432,-0.00375984
0.0014023,0.30154,0.5,1.3518,-0.0126,-0.013566,1.0618,0.30154,0.5,1.3518,0.00041319,5.03E-05,-0.000158,0.00088838,0.00026682,0.0015029,,0.0224368,-0.002528
0.0015858,0.32572,0.5,1.3518,-0.012789,-0.0078491,1.0558,0.32572,0.5,1.3518,0.00040833,0.00013528,-0.00021917,0.0011425,-0.00018593,0.0016209,,0.0253728,-0.00350672
0.0018545,0.34887,0.5,1.3518,-0.012443,-0.0084955,1.0681,0.34887,0.5,1.3518,0.00048983,0.00024445,-0.00023234,0.00097263,-0.00052538,0.0022466,,0.029672,-0.00371744
0.0017618,0.37102,0.5,1.3518,-0.015678,-0.012914,1.0712,0.37102,0.5,1.3518,0.0005174,0.00030751,-0.00024952,0.00070166,-0.0004837,0.0023046,,0.0281888,-0.00399232
0.0013787,0.39221,0.5,1.3518,-0.020807,-0.017836,1.0706,0.39221,0.5,1.3518,0.00055457,0.00038642,-0.00036301,0.00070517,-0.00043162,0.0014978,,0.0220592,-0.00580816
0.0013689,0.41248,0.5,1.3518,-0.025887,-0.019498,1.0707,0.41248,0.5,1.3518,0.00066274,0.0004075,-0.00035982,0.00070167,-0.00038527,0.0013733,,0.0219024,-0.00575712
0.00158,0.43187,0.5,1.3518,-0.030593,-0.016634,1.0729,0.43187,0.5,1.3518,0.00079675,0.00023834,-0.00030916,0.00059914,-0.00047964,0.001764,,0.02528,-0.00494656
0.0017696,0.4504,0.5,1.3518,-0.033643,-0.013648,1.077,0.4504,0.5,1.3518,0.00093313,2.99E-05,-5.74E-05,0.00059608,-0.00050435,0.0020099,,0.0283136,-0.0009184
0.0018334,0.46812,0.5,1.3518,-0.034285,-0.012602,1.0724,0.46812,0.5,1.3518,0.0010229,-6.06E-05,-0.00018615,0.00059186,-0.00051612,0.002052,,0.0293344,-0.0029784
0.0018034,0.48504,0.5,1.3518,-0.033483,-0.011274,1.0718,0.48504,0.5,1.3518,0.0010529,-9.45E-05,-0.00038064,0.00061286,-0.00055219,0.0019411,,0.0288544,-0.00609024
0.0017394,0.50122,0.5,1.3518,-0.032105,-0.01143,1.0721,0.50122,0.5,1.3518,0.001087,-0.00011659,-0.00036164,0.00073252,-0.00052521,0.0016593,,0.0278304,-0.00578624
0.0015616,0.51667,0.5,1.3518,-0.031544,-0.01365,1.078,0.51667,0.5,1.3518,0.001137,-9.67E-05,-0.0002318,0.00079122,-0.00035405,0.001195,,0.0249856,-0.0037088
0.0014363,0.53142,0.5,1.3518,-0.032942,-0.014168,1.0818,0.53142,0.5,1.3518,0.0011673,-9.10E-05,-0.00012009,0.0008236,-0.00018153,0.00088175,,0.0229808,-0.00192144
0.0015107,0.54551,0.5,1.3518,-0.035079,-0.012901,1.0809,0.54551,0.5,1.3518,0.0012082,-0.00010338,-0.00031962,0.00077715,-8.19E-05,0.001036,,0.0241712,-0.00511392
0.0017003,0.55896,0.5,1.3518,-0.036528,-0.01031,1.081,0.55896,0.5,1.3518,0.0013074,-0.00015551,-0.00035558,0.00086224,-0.00018258,0.001231,,0.0272048,-0.00568928
0.0020486,0.5718,0.5,1.3518,-0.036872,-0.0081177,1.0784,0.5718,0.5,1.3518,0.0014529,-0.00025793,-0.00014042,0.0012111,-0.00049302,0.0014331,,0.0327776,-0.00224672
