K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.044466,1.0766,0.5,8.7768,0.032147,0.079661,0.87493,1.0766,0.5,8.7768,0.022164,0.0077734,0.0068465,0.038635,0.0086343,0.028133,,0.711456,0.109544
0.043973,1.0849,0.5,8.7768,0.03683,0.07786,0.86892,1.0849,0.5,8.7768,0.021832,0.0075819,0.0068376,0.038498,0.0080707,0.027615,,0.703568,0.1094016
0.043493,1.0931,0.5,8.7768,0.04139,0.075157,0.86288,1.0931,0.5,8.7768,0.021332,0.0072872,0.0065938,0.038323,0.0071238,0.027331,,0.695888,0.1055008
0.043337,1.1014,0.5,8.7768,0.045937,0.071957,0.85685,1.1014,0.5,8.7768,0.020816,0.006979,0.0061468,0.038822,0.0061508,0.027037,,0.693392,0.0983488
0.043469,1.1096,0.5,8.7768,0.050746,0.0689,0.85009,1.1096,0.5,8.7768,0.020263,0.0067748,0.0057776,0.039758,0.0056446,0.026916,,0.695504,0.0924416
0.043764,1.1179,0.5,8.7768,0.055336,0.064641,0.84162,1.1179,0.5,8.7768,0.019661,0.0065258,0.0056545,0.040563,0.0052973,0.027305,,0.700224,0.090472
0.044028,1.1262,0.5,8.7768,0.059465,0.059659,0.83317,1.1262,0.5,8.7768,0.019146,0.0059948,0.0056766,0.041182,0.0046732,0.027728,,0.704448,0.0908256
0.044238,1.1344,0.5,8.7768,0.063553,0.054988,0.82549,1.1344,0.5,8.7768,0.018738,0.005505,0.0057567,0.041731,0.0040685,0.028007,,0.707808,0.0921072
0.04424,1.1427,0.5,8.7768,0.067702,0.052246,0.81797,1.1427,0.5,8.7768,0.018416,0.0053103,0.0059557,0.042048,0.0035945,0.028016,,0.70784,0.0952912
0.044185,1.1509,0.5,8.7768,0.071858,0.050714,0.81012,1.1509,0.5,8.7768,0.018196,0.0051933,0.0061158,0.042359,0.003177,0.027816,,0.70696,0.0978528
0.044109,1.1592,0.5,8.7768,0.076394,0.048289,0.80298,1.1592,0.5,8.7768,0.018038,0.0049325,0.0061887,0.042542,0.0026926,0.027638,,0.705744,0.0990192
0.04384,1.1674,0.5,8.7768,0.081307,0.045757,0.79727,1.1674,0.5,8.7768,0.017883,0.0045528,0.0062974,0.042703,0.0018532,0.027095,,0.70144,0.1007584
0.043383,1.1757,0.5,8.7768,0.086132,0.043046,0.79067,1.1757,0.5,8.7768,0.01775,0.0042249,0.0063291,0.042666,0.0010382,0.026349,,0.694128,0.1012656
0.042986,1.1839,0.5,8.7768,0.090899,0.038508,0.78354,1.1839,0.5,8.7768,0.017796,0.0039047,0.006332,0.042092,0.00062398,0.026085,,0.687776,0.101312
0.043031,1.1922,0.5,8.7768,0.095791,0.03344,0.77746,1.1922,0.5,8.7768,0.018098,0.0035796,0.0062662,0.04179,0.00044208,0.026173,,0.688496,0.1002592
0.043109,1.2005,0.5,8.7768,0.10102,0.030195,0.77157,1.2005,0.5,8.7768,0.018424,0.0032212,0.0060613,0.041634,0.00037952,0.02616,,0.689744,0.0969808
