K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0018849,1.8534,0.5,1.3137,-0.0011737,-0.0016332,1.0205,1.8534,0.5,1.3137,0.0011435,8.14E-05,0.00036755,0.00089874,-0.00047108,0.0017276,,0.0301584,0.0058808
0.0017851,1.8626,0.5,1.3137,-0.0012372,-0.0026162,1.0272,1.8626,0.5,1.3137,0.0013137,0.00011372,0.00033386,0.00087862,-0.0003521,0.0013778,,0.0285616,0.00534176
0.0017566,1.8723,0.5,1.3137,-0.0011561,-0.0039043,1.0304,1.8723,0.5,1.3137,0.0014707,0.00014014,0.00043753,0.00080505,-0.00023308,0.0012375,,0.0281056,0.00700048
0.001825,1.8824,0.5,1.3137,-0.0010836,-0.0042007,1.0272,1.8824,0.5,1.3137,0.0015852,0.0001692,0.00057704,0.00073619,-0.00021521,0.0013287,,0.0292,0.00923264
0.0019849,1.8931,0.5,1.3137,-0.0011089,-0.0037672,1.02,1.8931,0.5,1.3137,0.0016874,0.0002377,0.00067732,0.00077575,-0.00027717,0.0015066,,0.0317584,0.01083712
0.0022474,1.9042,0.5,1.3137,-0.0012736,-0.0026792,1.0114,1.9042,0.5,1.3137,0.0018043,0.00034591,0.00081108,0.00092932,-0.00039262,0.0017612,,0.0359584,0.01297728
0.0023629,1.9159,0.5,1.3137,-0.0017811,-2.46E-05,1.0038,1.9159,0.5,1.3137,0.0019178,0.00043069,0.00069723,0.0010447,-0.00059322,0.0017634,,0.0378064,0.01115568
0.0022377,1.9282,0.5,1.3137,-0.0030787,0.0032546,0.99824,1.9282,0.5,1.3137,0.0019534,0.00042675,0.0003915,0.00097415,-0.00069683,0.0015478,,0.0358032,0.006264
0.0021213,1.941,0.5,1.3137,-0.0052537,0.0046735,0.99432,1.941,0.5,1.3137,0.0018388,0.00031323,0.00026748,0.00080513,-0.00058255,0.0015987,,0.0339408,0.00427968
0.0020151,1.9545,0.5,1.3137,-0.0073666,0.0047055,0.98951,1.9545,0.5,1.3137,0.0016124,0.00010993,0.00015717,0.00071493,-0.00040183,0.0017028,,0.0322416,0.00251472
0.0019704,1.9686,0.5,1.3137,-0.0082184,0.0045586,0.98725,1.9686,0.5,1.3137,0.0014072,-3.58E-05,-0.0001223,0.00072918,-0.00026119,0.0018043,,0.0315264,-0.0019568
0.0019595,1.9833,0.5,1.3137,-0.0071814,0.0036192,0.98636,1.9833,0.5,1.3137,0.0013344,-6.88E-05,-0.00032624,0.00073388,-0.00026606,0.0018508,,0.031352,-0.00521984
0.00178,1.9988,0.5,1.3137,-0.0037725,0.0028211,0.98358,1.9988,0.5,1.3137,0.0013632,-2.80E-05,-0.00030739,0.000697,-0.00031818,0.0014998,,0.02848,-0.00491824
0.0016252,2.0149,0.5,1.3137,0.0015421,0.002912,0.98602,2.0149,0.5,1.3137,0.0013723,0.00011988,-0.00025507,0.00068037,-0.00028451,0.0011978,,0.0260032,-0.00408112
0.0016818,2.0319,0.5,1.3137,0.007217,0.0024757,0.98373,2.0319,0.5,1.3137,0.0012997,0.0002285,-0.0003401,0.00063734,-0.00035506,0.0014265,,0.0269088,-0.0054416
0.0025501,2.0496,0.5,1.3137,0.011642,0.0018918,0.98116,2.0496,0.5,1.3137,0.0012158,0.00025961,-0.00064118,0.00074878,-0.00087444,0.0031356,,0.0408016,-0.01025888
0.0031434,2.0681,0.5,1.3137,0.014105,-1.64E-05,0.98293,2.0681,0.5,1.3137,0.0011705,0.00033261,-0.00077931,0.00097746,-0.0014332,0.0041387,,0.0502944,-0.01246896
0.0030676,2.0875,0.5,1.3137,0.01574,-0.0011369,0.97628,2.0875,0.5,1.3137,0.0011065,0.00039692,-0.00069126,0.00087065,-0.0013053,0.004158,,0.0490816,-0.01106016
0.0028983,2.1078,0.5,1.3137,0.016831,-0.0019302,0.97446,2.1078,0.5,1.3137,0.0010155,0.00033087,-0.00090742,0.00068344,-0.00088003,0.0040976,,0.0463728,-0.01451872
0.0021451,2.129,0.5,1.3137,0.015966,-0.0038062,0.98379,2.129,0.5,1.3137,0.00085529,0.00017799,-0.00050096,0.00057022,-0.00040502,0.0028648,,0.0343216,-0.00801536
0.0014153,2.1511,0.5,1.3137,0.012907,-0.0064138,0.99276,2.1511,0.5,1.3137,0.00064027,6.97E-05,0.0001682,0.00047507,-0.00022049,0.0017152,,0.0226448,0.0026912
0.0016708,2.1743,0.5,1.3137,0.0091448,-0.013173,0.99466,2.1743,0.5,1.3137,0.00049772,1.27E-05,8.63E-05,0.00058594,-0.00057384,0.0022579,,0.0267328,0.0013808
0.0021392,2.1984,0.5,1.3137,0.0070936,-0.01261,0.98119,2.1984,0.5,1.3137,0.00043576,3.83E-05,-3.04E-05,0.00083273,-0.00049259,0.0030098,,0.0342272,-0.0004864
0.0020445,2.2237,0.5,1.3137,0.0076629,-0.0057735,0.96978,2.2237,0.5,1.3137,0.00048876,0.0001356,-4.80E-05,0.00092396,-0.00042174,0.0026764,,0.032712,-0.000768
0.0023396,2.2501,0.5,1.3137,0.011346,-0.0065897,0.95785,2.2501,0.5,1.3137,0.00062106,0.00010938,0.00028898,0.00072991,-0.0005315,0.0033283,,0.0374336,0.00462368
0.0020927,2.2776,0.5,1.3137,0.01674,-0.011951,0.96394,2.2776,0.5,1.3137,0.00068803,0.00010891,0.00025855,0.00075274,-0.00028398,0.0027447,,0.0334832,0.0041368
0.0015787,2.3063,0.5,1.3137,0.019482,-0.018492,0.97925,2.3063,0.5,1.3137,0.00076685,8.21E-05,2.50E-05,0.0010418,-0.00015836,0.0013487,,0.0252592,0.0004
0.002521,2.3362,0.5,1.3137,0.01893,-0.013377,0.96829,2.3362,0.5,1.3137,0.000937,0.00020304,0.00060433,0.00093037,0.00018281,0.0031746,,0.040336,0.00966928
0.0031813,2.3674,0.5,1.3137,0.015384,-0.016806,0.9577,2.3674,0.5,1.3137,0.0010943,9.49E-05,0.0010257,0.0012038,-0.00026467,0.0040643,,0.0509008,0.0164112
0.0035869,2.3999,0.5,1.3137,0.010118,-0.011797,0.88995,2.3999,0.5,1.3137,0.0011854,0.00012831,0.0013804,0.0017235,-0.00053441,0.0042649,,0.0573904,0.0220864
0.0040921,2.4338,0.5,1.3137,0.0061464,0.0040462,0.81039,2.4338,0.5,1.3137,0.00096655,0.00039907,0.0014013,0.0018553,-0.00012932,0.0053624,,0.0654736,0.0224208
0.0032101,2.4691,0.5,1.3137,0.0029261,0.0022779,0.71357,2.4691,0.5,1.3137,0.00038165,0.00018235,0.00065604,0.0016184,-0.00020165,0.0044201,,0.0513616,0.01049664
0.0013807,1.6711,0.5,1.3518,0.018512,0.0072373,0.98591,1.6711,0.5,1.3518,0.0008739,-0.00015864,-0.00014476,0.00082055,-0.00036363,0.0010669,,0.0220912,-0.00231616
0.0013766,1.6793,0.5,1.3518,0.017021,0.0053799,0.98609,1.6793,0.5,1.3518,0.00083076,-0.00020627,-0.00010847,0.00082418,-0.00026695,0.0010984,,0.0220256,-0.00173552
0.0013843,1.6876,0.5,1.3518,0.015616,0.0043369,0.98733,1.6876,0.5,1.3518,0.00078017,-0.00023166,-6.43E-05,0.00083428,-0.00022228,0.0011542,,0.0221488,-0.0010288
0.0013877,1.6958,0.5,1.3518,0.014612,0.0040825,0.988,1.6958,0.5,1.3518,0.00072265,-0.00023549,-1.08E-05,0.00085594,-0.00023396,0.0011969,,0.0222032,-0.0001728
0.0013922,1.7041,0.5,1.3518,0.014008,0.0045043,0.98666,1.7041,0.5,1.3518,0.00066004,-0.00022744,5.35E-05,0.00087954,-0.00027048,0.0012448,,0.0222752,0.000856
0.001363,1.7123,0.5,1.3518,0.013572,0.0048962,0.98429,1.7123,0.5,1.3518,0.00060486,-0.00021649,9.06E-05,0.00087294,-0.00028635,0.0012482,,0.021808,0.0014496
0.0013176,1.7206,0.5,1.3518,0.013032,0.0041319,0.98135,1.7206,0.5,1.3518,0.00057468,-0.00020175,8.40E-05,0.00083341,-0.00027431,0.0012271,,0.0210816,0.001344
0.0012817,1.7289,0.5,1.3518,0.012195,0.0023214,0.97916,1.7289,0.5,1.3518,0.00057177,-0.0001773,6.99E-05,0.00079482,-0.00022841,0.0011968,,0.0205072,0.0011184
0.0012551,1.7371,0.5,1.3518,0.010954,0.00080864,0.97991,1.7371,0.5,1.3518,0.00058036,-0.00014188,5.55E-05,0.00076293,-0.00016547,0.0011669,,0.0200816,0.000888
0.0012943,1.7454,0.5,1.3518,0.0093323,0.00027878,0.9827,1.7454,0.5,1.3518,0.00058343,-9.28E-05,-4.49E-07,0.00070747,-0.00013859,0.0012978,,0.0207088,-0.000007184
0.001398,1.7536,0.5,1.3518,0.0075754,0.00024564,0.9861,1.7536,0.5,1.3518,0.00057537,-3.91E-05,-8.06E-05,0.00063759,-0.0001775,0.001583,,0.022368,-0.0012896
0.0015206,1.7619,0.5,1.3518,0.0059089,3.85E-05,0.98997,1.7619,0.5,1.3518,0.00056001,-1.19E-05,-0.00014411,0.0006035,-0.00026553,0.0018776,,0.0243296,-0.00230576
0.0016689,1.7701,0.5,1.3518,0.0042475,-0.00037039,0.9934,1.7701,0.5,1.3518,0.00053611,-2.07E-05,-0.00019721,0.00061874,-0.00034797,0.0021828,,0.0267024,-0.00315536
