K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0027603,1.5968,0.5,3.7698,-0.003525,-0.0091284,1.0373,1.5968,0.5,3.7698,0.0023225,1.77E-05,-0.00044716,0.0011279,-0.00061671,0.0020702,,0.076462604,-0.012386704
0.0027226,1.605,0.5,3.7698,-0.003342,-0.0091381,1.0396,1.605,0.5,3.7698,0.0022841,6.91E-05,-0.00045972,0.0011854,-0.00061018,0.0019757,,0.075418283,-0.012734626
0.002708,1.6133,0.5,3.7698,-0.0031112,-0.0091161,1.0421,1.6133,0.5,3.7698,0.0022255,0.00010522,-0.00050402,0.001276,-0.00058823,0.0019144,,0.07501385,-0.013961773
0.0027329,1.6215,0.5,3.7698,-0.0031025,-0.0096087,1.0453,1.6215,0.5,3.7698,0.0021751,0.00013502,-0.00057954,0.0013638,-0.00052656,0.001927,,0.075703601,-0.01605374
0.0027849,1.6298,0.5,3.7698,-0.0034297,-0.011063,1.0488,1.6298,0.5,3.7698,0.0021572,0.00017341,-0.00065132,0.0014226,-0.00048189,0.0019901,,0.077144044,-0.018042105
0.002865,1.638,0.5,3.7698,-0.0040017,-0.013595,1.0511,1.638,0.5,3.7698,0.0021865,0.00023588,-0.00069456,0.0014714,-0.00054223,0.002072,,0.079362881,-0.019239889
0.0030396,1.6463,0.5,3.7698,-0.0046443,-0.016801,1.0505,1.6463,0.5,3.7698,0.0022715,0.0003131,-0.0007104,0.0015655,-0.00067498,0.0022423,,0.084199446,-0.01967867
0.0033681,1.6545,0.5,3.7698,-0.0051727,-0.019974,1.0477,1.6545,0.5,3.7698,0.0024194,0.00038362,-0.00072586,0.0017176,-0.00079439,0.0025991,,0.093299169,-0.020106925
0.0038629,1.6628,0.5,3.7698,-0.0053524,-0.022285,1.044,1.6628,0.5,3.7698,0.0026226,0.00045306,-0.00077627,0.0018545,-0.00087391,0.0032486,,0.10700554,-0.021503324
0.0061688,0.83719,0.5,3.8173,0.0050348,-0.023429,1.0555,0.83719,0.5,3.8173,0.0010531,-0.00035865,0.0002029,0.0028523,-0.0041992,0.0084324,,0.170880886,0.005620499
0.0060905,0.84544,0.5,3.8173,0.0045849,-0.020635,1.0529,0.84544,0.5,3.8173,0.0010332,-0.00027631,8.61E-05,0.0028778,-0.0042076,0.00827,,0.168711911,0.002386371
0.0059348,0.8537,0.5,3.8173,0.004231,-0.017592,1.05,0.8537,0.5,3.8173,0.0010383,-0.0002116,-2.41E-05,0.0028703,-0.0040895,0.0079609,,0.164398892,-0.000668837
0.0057259,0.86196,0.5,3.8173,0.0039878,-0.014473,1.0472,0.86196,0.5,3.8173,0.0010648,-0.00015271,-0.00013618,0.0028209,-0.0038534,0.007566,,0.158612188,-0.003772299
0.0054221,0.87021,0.5,3.8173,0.0040649,-0.01152,1.045,0.87021,0.5,3.8173,0.0011061,-9.08E-05,-0.00025377,0.0026926,-0.0034946,0.0070455,,0.150196676,-0.00702964
0.005041,0.87847,0.5,3.8173,0.0045995,-0.0091802,1.044,0.87847,0.5,3.8173,0.0011526,-4.02E-05,-0.00035852,0.002471,-0.003056,0.0064584,,0.139639889,-0.009931302
0.0046503,0.88672,0.5,3.8173,0.0054881,-0.0075699,1.044,0.88672,0.5,3.8173,0.0011936,-1.44E-05,-0.0004268,0.0022076,-0.0025955,0.0058993,,0.128817175,-0.011822715
0.0042601,0.89498,0.5,3.8173,0.0065574,-0.0065307,1.0446,0.89498,0.5,3.8173,0.00122,-6.92E-06,-0.00045449,0.0019693,-0.0021512,0.0053308,,0.11800831,-0.012589751
