K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0036519,1.5968,0.5,1.2756,-0.0078828,0.0024577,1.0324,1.5968,0.5,1.2756,0.0025711,0.00098505,-0.0019642,0.0013614,-0.00083389,0.0033712,,0.101160665,-0.054409972
0.003491,1.605,0.5,1.2756,-0.0096069,-0.0004533,1.0312,1.605,0.5,1.2756,0.0025161,0.0010272,-0.0019848,0.0012624,-0.00097447,0.0032035,,0.096703601,-0.054980609
0.0033464,1.6133,0.5,1.2756,-0.011326,-0.0035992,1.0318,1.6133,0.5,1.2756,0.0024915,0.0010558,-0.0019574,0.0011535,-0.0010623,0.0030478,,0.092698061,-0.054221607
0.0032514,1.6215,0.5,1.2756,-0.012733,-0.0065247,1.033,1.6215,0.5,1.2756,0.0025002,0.0010637,-0.001913,0.0010651,-0.0011164,0.0029375,,0.090066482,-0.05299169
0.0031972,1.6298,0.5,1.2756,-0.013661,-0.0090028,1.0345,1.6298,0.5,1.2756,0.0025381,0.0010671,-0.0018641,0.0010423,-0.0011449,0.002814,,0.088565097,-0.051637119
0.0031567,1.638,0.5,1.2756,-0.014032,-0.01124,1.0365,1.638,0.5,1.2756,0.0026012,0.0010639,-0.0017964,0.0010916,-0.0011449,0.0026207,,0.087443213,-0.049761773
0.0031324,1.6463,0.5,1.2756,-0.013832,-0.013466,1.0385,1.6463,0.5,1.2756,0.0026847,0.0010231,-0.0017055,0.0011745,-0.0011235,0.0024057,,0.086770083,-0.047243767
0.0031373,1.6545,0.5,1.2756,-0.013091,-0.015511,1.0397,1.6545,0.5,1.2756,0.0027797,0.00091254,-0.0016203,0.0012426,-0.0010893,0.0022524,,0.086905817,-0.044883657
0.0031314,1.6628,0.5,1.2756,-0.011852,-0.017016,1.0398,1.6628,0.5,1.2756,0.0028737,0.00072587,-0.0015673,0.0012446,-0.0010219,0.0021445,,0.086742382,-0.043415512
0.0024053,0.83719,0.5,1.3137,0.0007579,-0.028731,1.0608,0.83719,0.5,1.3137,0.0010279,0.00017097,-0.00051492,0.0013905,-0.0010387,0.0023923,,0.066628809,-0.014263712
0.0023723,0.84544,0.5,1.3137,-9.95E-05,-0.028581,1.0584,0.84544,0.5,1.3137,0.0011185,0.00022264,-0.00043778,0.0014673,-0.00099054,0.0021588,,0.065714681,-0.01212687
0.002252,0.8537,0.5,1.3137,-0.00057337,-0.027483,1.0535,0.8537,0.5,1.3137,0.0011754,0.00027073,-0.00034507,0.0016121,-0.00078403,0.0017165,,0.062382271,-0.009558726
0.0020969,0.86196,0.5,1.3137,-0.00075552,-0.025722,1.0471,0.86196,0.5,1.3137,0.001204,0.00030438,-0.00023216,0.0017202,-0.00052438,0.0012695,,0.058085873,-0.006431025
0.0019642,0.87021,0.5,1.3137,-0.00072542,-0.023576,1.0421,0.87021,0.5,1.3137,0.001221,0.00031452,-9.56E-05,0.0016838,-0.00032387,0.0010236,,0.054409972,-0.002648199
0.0019013,0.87847,0.5,1.3137,-0.00050682,-0.02117,1.0384,0.87847,0.5,1.3137,0.0012457,0.00032356,6.35E-05,0.0015519,-0.0001497,0.001005,,0.05266759,0.001759003
0.0019609,0.88672,0.5,1.3137,-0.00012299,-0.018638,1.0349,0.88672,0.5,1.3137,0.0012931,0.0003545,0.00022541,0.0014407,-5.74E-06,0.001188,,0.05431856,0.006244044
0.0021559,0.89498,0.5,1.3137,0.00035201,-0.016183,1.0313,0.89498,0.5,1.3137,0.001363,0.00041111,0.00035501,0.0014106,6.14E-05,0.0015383,,0.059720222,0.009834072
0.0024082,0.90324,0.5,1.3137,0.00073224,-0.013786,1.0285,0.90324,0.5,1.3137,0.0014462,0.00047549,0.00045354,0.0014492,7.02E-05,0.0019209,,0.066709141,0.012563435
