K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.018973,0.86196,0.5,6.2666,-0.087203,0.017526,0.60843,0.86196,0.5,6.2666,0.012012,-0.0040253,0.0016724,0.0087795,-0.0012453,0.017154,,0.525567867,0.04632687
0.017129,0.87021,0.5,6.2666,-0.085154,0.016285,0.59932,0.87021,0.5,6.2666,0.010628,-0.0033082,0.0015753,0.008532,-0.00086397,0.015098,,0.474487535,0.043637119
0.015622,0.87847,0.5,6.2666,-0.083445,0.015048,0.59013,0.87847,0.5,6.2666,0.0095929,-0.0026068,0.0014249,0.0083553,-0.00050494,0.013296,,0.432742382,0.039470914
0.014408,0.88672,0.5,6.2666,-0.081873,0.014699,0.58046,0.88672,0.5,6.2666,0.0087628,-0.0020078,0.0013743,0.0082581,-0.00037687,0.011795,,0.399113573,0.038069252
0.013596,0.89498,0.5,6.2666,-0.079974,0.015173,0.57002,0.89498,0.5,6.2666,0.0080128,-0.001595,0.0013372,0.0083092,-0.00058431,0.010869,,0.376620499,0.037041551
0.013138,0.90324,0.5,6.2666,-0.077301,0.01619,0.5588,0.90324,0.5,6.2666,0.0073325,-0.0013263,0.0014678,0.0086085,-0.00082445,0.010335,,0.363933518,0.04065928
0.012908,0.91149,0.5,6.2666,-0.073755,0.018013,0.54719,0.91149,0.5,6.2666,0.0067383,-0.0011386,0.0016581,0.0091468,-0.00099602,0.0099306,,0.357562327,0.045930748
0.01283,0.91975,0.5,6.2666,-0.069128,0.020716,0.53469,0.91975,0.5,6.2666,0.0062909,-0.00097941,0.001876,0.0096081,-0.0011321,0.0097612,,0.355401662,0.051966759
0.012899,0.92801,0.5,6.2666,-0.063202,0.023475,0.52087,0.92801,0.5,6.2666,0.0059724,-0.00081348,0.002111,0.0098393,-0.0011686,0.0099861,,0.357313019,0.058476454
0.013062,0.93626,0.5,6.2666,-0.05623,0.025171,0.50626,0.93626,0.5,6.2666,0.0057258,-0.00057182,0.0022584,0.0099568,-0.0011083,0.010441,,0.361828255,0.062559557
0.013364,0.94452,0.5,6.2666,-0.048821,0.026116,0.4914,0.94452,0.5,6.2666,0.0055678,-0.00033618,0.0022868,0.010183,-0.00096277,0.010978,,0.370193906,0.06334626
0.013844,0.95277,0.5,6.2666,-0.041566,0.027707,0.47586,0.95277,0.5,6.2666,0.0055199,-0.00020535,0.0023094,0.010522,-0.00080271,0.011646,,0.383490305,0.063972299
0.014371,0.96103,0.5,6.2666,-0.034926,0.031267,0.45905,0.96103,0.5,6.2666,0.0055607,-0.0001138,0.0024421,0.010767,-0.0007435,0.012414,,0.398088643,0.067648199
0.014914,0.96929,0.5,6.2666,-0.029257,0.037164,0.44122,0.96929,0.5,6.2666,0.0057005,-3.49E-06,0.002707,0.011107,-0.00082794,0.013021,,0.413130194,0.07498615
0.015633,0.97754,0.5,6.2666,-0.024362,0.044288,0.42087,0.97754,0.5,6.2666,0.0059646,7.94E-05,0.003004,0.011697,-0.0010208,0.013604,,0.433047091,0.083213296
0.01634,0.9858,0.5,6.2666,-0.019826,0.050232,0.39771,0.9858,0.5,6.2666,0.0063375,5.53E-05,0.0032656,0.01222,-0.0012905,0.014122,,0.452631579,0.090459834
0.016821,0.99405,0.5,6.2666,-0.015557,0.053863,0.37421,0.99405,0.5,6.2666,0.0067685,-6.85E-05,0.0035859,0.012361,-0.0015154,0.014511,,0.465955679,0.09933241
0.017101,1.0023,0.5,6.2666,-0.011796,0.056026,0.35141,1.0023,0.5,6.2666,0.0071412,-0.00018823,0.0039276,0.012104,-0.0012117,0.014956,,0.473711911,0.108797784
0.017082,1.0106,0.5,6.2666,-0.0090138,0.057448,0.32943,1.0106,0.5,6.2666,0.0074171,-0.0001891,0.0041677,0.011571,-0.00037057,0.015176,,0.473185596,0.115448753
0.016594,1.0188,0.5,6.2666,-0.0072358,0.057913,0.30752,1.0188,0.5,6.2666,0.0076363,-0.00011574,0.0042672,0.010773,0.00038427,0.014779,,0.45966759,0.118204986
0.015766,1.0271,0.5,6.2666,-0.0063894,0.05665,0.28547,1.0271,0.5,6.2666,0.0077976,-9.95E-05,0.0041062,0.0099065,0.00089684,0.013829,,0.436731302,0.113745152
0.014917,1.0353,0.5,6.2666,-0.0064654,0.054195,0.26378,1.0353,0.5,6.2666,0.0078289,-0.00015984,0.0036862,0.0093193,0.001251,0.012686,,0.413213296,0.102110803
